                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 0.9966,                0.60656,                 1.2774,                0.91458,                0.90816,                0.91806,                0.57808,                 1.3147,                0.51779,                 1.6983,             0.00053779,             0.00053779,             0.00053779
                     36,                  0.974,                0.59245,                 1.2552,                0.85756,                0.88435,                0.87873,                0.53766,                 1.4596,                0.62304,                 1.8359,             0.00052654,             0.00052654,             0.00052654
                     37,                0.95625,                 0.5894,                 1.2503,                0.88134,                 0.8903,                0.89934,                0.58971,                 1.2789,                0.51686,                 1.7158,             0.00051529,             0.00051529,             0.00051529
                     38,                0.97113,                0.58896,                 1.2596,                 0.8847,                0.88435,                0.89266,                0.53712,                 1.3967,                0.57027,                 1.7813,             0.00050404,             0.00050404,             0.00050404
                     39,                0.96164,                0.57609,                 1.2471,                0.90121,                0.92745,                0.91288,                0.55788,                  1.495,                 0.5507,                 1.8384,             0.00049279,             0.00049279,             0.00049279
                     40,                0.94629,                0.56795,                 1.2459,                0.90344,                0.93095,                0.90922,                0.56217,                 1.4988,                0.58727,                 1.9235,             0.00048154,             0.00048154,             0.00048154
                     41,                0.95286,                0.57204,                 1.2405,                0.86981,                0.86054,                0.87805,                0.59148,                  1.412,                0.54797,                 1.8139,             0.00047029,             0.00047029,             0.00047029
                     42,                0.94222,                0.56217,                 1.2343,                0.89316,                0.91857,                0.89858,                0.56617,                 1.4272,                0.55012,                 1.7476,             0.00045904,             0.00045904,             0.00045904
                     43,                0.94248,                0.55587,                 1.2264,                0.88175,                0.90287,                0.88719,                0.57771,                 1.3575,                0.51853,                 1.7856,              0.0004478,              0.0004478,              0.0004478
                     44,                0.92777,                0.55597,                 1.2264,                0.88247,                 0.9058,                0.88333,                0.55616,                 1.3761,                0.51858,                 1.7838,             0.00043655,             0.00043655,             0.00043655
                     45,                0.92872,                0.54792,                 1.2273,                 0.8832,                0.88834,                0.87824,                0.58516,                  1.302,                 0.4991,                 1.7213,              0.0004253,              0.0004253,              0.0004253
                     46,                0.91869,                0.54689,                  1.221,                0.87024,                0.89606,                0.88526,                0.55902,                 1.4588,                 0.5288,                 1.9259,             0.00041405,             0.00041405,             0.00041405
                     47,                0.91491,                0.54021,                 1.2198,                0.88899,                 0.9074,                0.90831,                0.57116,                  1.417,                 0.5446,                  1.857,              0.0004028,              0.0004028,              0.0004028
                     48,                0.91458,                 0.5363,                 1.2134,                0.86207,                0.90816,                0.86056,                 0.5413,                 1.4655,                0.53912,                  1.908,             0.00039155,             0.00039155,             0.00039155
                     49,                0.91047,                0.52798,                 1.2092,                0.87298,                0.89756,                0.87573,                0.53077,                 1.5891,                0.56492,                 2.0119,              0.0003803,              0.0003803,              0.0003803
                     50,                0.89687,                0.52975,                 1.2127,                0.90251,                0.91926,                0.91738,                0.55065,                 1.4307,                0.50984,                 1.8577,             0.00036905,             0.00036905,             0.00036905
                     51,                0.89981,                0.51377,                 1.2121,                0.88106,                0.89056,                0.88328,                0.58103,                 1.3252,                 0.5045,                 1.7849,             0.00035781,             0.00035781,             0.00035781
                     52,                0.88294,                 0.5119,                 1.1944,                0.83953,                0.87998,                0.85716,                0.58182,                 1.3035,                0.47815,                 1.7658,             0.00034656,             0.00034656,             0.00034656
                     53,                0.87401,                0.50861,                  1.195,                0.87524,                0.89027,                0.90269,                0.55243,                 1.4756,                0.55418,                 1.9063,             0.00033531,             0.00033531,             0.00033531
                     54,                0.89272,                0.51786,                 1.2054,                0.87937,                0.90816,                0.87343,                0.56685,                 1.3516,                0.50274,                  1.784,             0.00032406,             0.00032406,             0.00032406
                     55,                0.89812,                0.50694,                 1.2062,                0.89363,                0.93646,                0.93177,                0.56897,                   1.39,                0.51811,                 1.8012,             0.00031281,             0.00031281,             0.00031281
                     56,                0.86903,                0.49413,                 1.1778,                0.92048,                0.93197,                0.90851,                0.58162,                 1.3615,                 0.4782,                 1.8505,             0.00030156,             0.00030156,             0.00030156
                     57,                  0.848,                 0.4897,                 1.1719,                0.90013,                 0.9133,                0.91464,                0.55471,                 1.5063,                0.49428,                 1.9179,             0.00029031,             0.00029031,             0.00029031
                     58,                0.84523,                0.48049,                 1.1666,                0.87054,                0.90283,                0.87175,                0.55476,                 1.4449,                0.48975,                 1.8741,             0.00027906,             0.00027906,             0.00027906
                     59,                0.84467,                 0.4777,                 1.1675,                0.87911,                0.89601,                0.87529,                0.55473,                 1.4497,                0.49787,                 1.8884,             0.00026781,             0.00026781,             0.00026781
                     60,                0.84235,                0.47904,                 1.1742,                0.88548,                0.90816,                0.88365,                0.55293,                 1.5482,                0.52882,                 1.9736,             0.00025657,             0.00025657,             0.00025657
                     61,                 0.8309,                0.47727,                 1.1657,                0.86319,                0.90311,                0.89235,                0.57219,                 1.4213,                0.49385,                 1.8136,             0.00024532,             0.00024532,             0.00024532
