                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     19,                 1.1224,                0.89522,                 1.4322,                0.81827,                 0.8223,                0.83933,                0.47113,                 1.6003,                 1.2313,                 2.0747,             0.00040225,             0.00040225,             0.00040225
                     20,                  1.109,                0.85887,                 1.4224,                0.79149,                0.81136,                0.82581,                0.44647,                 1.7295,                  1.284,                 2.3188,             0.00038988,             0.00038988,             0.00038988
                     21,                 1.1052,                0.87898,                  1.423,                0.79848,                0.85221,                0.88085,                0.53694,                 1.4752,                 1.1212,                 1.9055,              0.0003775,              0.0003775,              0.0003775
                     22,                 1.0929,                 0.8481,                 1.4101,                0.80401,                0.82874,                0.83433,                0.47947,                 1.6286,                 1.2076,                 2.0888,             0.00036513,             0.00036513,             0.00036513
                     23,                 1.0733,                0.83747,                 1.4046,                0.83328,                 0.8032,                0.85234,                0.48465,                 1.5957,                 1.1722,                 2.0701,             0.00035275,             0.00035275,             0.00035275
                     24,                 1.0561,                0.80049,                 1.3843,                0.80125,                0.75581,                0.77289,                0.41018,                 1.8915,                  1.374,                  2.389,             0.00034038,             0.00034038,             0.00034038
                     25,                 1.0598,                0.80305,                 1.3884,                0.82971,                0.77425,                0.82064,                0.44508,                 1.8252,                 1.2952,                 2.3252,               0.000328,               0.000328,               0.000328
                     26,                 1.0422,                0.79152,                 1.3832,                0.84339,                0.80066,                 0.8293,                0.46183,                 1.6448,                 1.1587,                 2.1252,             0.00031562,             0.00031562,             0.00031562
                     27,                 1.0352,                0.76968,                 1.3736,                0.81967,                   0.83,                0.82861,                0.47125,                 1.6037,                 1.1929,                  2.142,             0.00030325,             0.00030325,             0.00030325
                     28,                 1.0382,                0.78263,                 1.3705,                 0.7708,                0.78767,                0.77367,                0.41664,                 1.8014,                 1.2915,                  2.305,             0.00029088,             0.00029088,             0.00029088
                     29,                 1.0098,                0.74698,                 1.3556,                0.81468,                0.81411,                0.83815,                0.45679,                 1.6926,                 1.1709,                 2.2403,              0.0002785,              0.0002785,              0.0002785
                     30,                 1.0021,                0.74003,                 1.3526,                0.77841,                0.80175,                0.82889,                0.44959,                 1.7456,                 1.1791,                 2.3183,             0.00026613,             0.00026613,             0.00026613
                     31,                0.99898,                0.72562,                 1.3483,                 0.8183,                0.83019,                0.83254,                0.46776,                 1.6955,                 1.1655,                 2.2743,             0.00025375,             0.00025375,             0.00025375
                     32,                0.97117,                0.70748,                 1.3295,                0.83422,                0.79786,                0.83752,                0.44169,                 1.7937,                 1.0837,                 2.3687,             0.00024137,             0.00024137,             0.00024137
                     33,                0.97381,                0.70343,                 1.3281,                0.84712,                  0.823,                0.84577,                0.49427,                 1.5955,                 1.0787,                 2.1877,               0.000229,               0.000229,               0.000229
                     34,                0.97734,                0.70744,                 1.3307,                0.84211,                0.80257,                 0.8347,                0.49031,                 1.6272,                 1.1596,                 2.1699,             0.00021662,             0.00021662,             0.00021662
                     35,                0.95648,                0.68548,                 1.3251,                0.82989,                0.77531,                0.80707,                0.46278,                 1.6599,                 1.2029,                 2.2654,             0.00020425,             0.00020425,             0.00020425
                     36,                0.95991,                0.68832,                 1.3178,                0.85056,                0.78635,                0.82253,                0.45328,                 1.7535,                 1.2659,                 2.3129,             0.00019188,             0.00019188,             0.00019188
                     37,                0.95275,                 0.6754,                 1.3158,                0.81276,                0.80551,                0.82311,                0.47437,                 1.6739,                 1.2148,                 2.2433,              0.0001795,              0.0001795,              0.0001795
                     38,                0.93687,                0.66856,                 1.3111,                 0.8513,                0.76613,                0.82092,                0.46042,                 1.6907,                 1.2589,                 2.2998,             0.00016713,             0.00016713,             0.00016713
                     39,                0.91922,                0.65949,                 1.2938,                0.86522,                0.73863,                0.78771,                0.42525,                 1.8454,                 1.2163,                 2.4963,             0.00015475,             0.00015475,             0.00015475
                     40,                0.84462,                0.53351,                 1.3782,                0.87211,                0.80999,                0.83326,                0.46758,                 1.7144,                 1.1085,                 2.3314,             0.00014237,             0.00014237,             0.00014237
                     41,                0.80685,                0.50301,                 1.3432,                0.86153,                0.77582,                0.81395,                0.44435,                 1.7433,                 1.1564,                 2.3914,                0.00013,                0.00013,                0.00013
                     42,                0.79695,                0.49644,                 1.3292,                0.78004,                0.80958,                0.81152,                0.44733,                 1.7343,                 1.1264,                 2.3956,             0.00011763,             0.00011763,             0.00011763
                     43,                0.78745,                0.47373,                 1.3183,                0.87428,                0.79787,                0.82195,                0.44019,                 1.7543,                 1.1057,                 2.4376,             0.00010525,             0.00010525,             0.00010525
                     44,                0.76507,                0.46519,                 1.3012,                 0.8617,                  0.804,                 0.8318,                0.46067,                 1.7237,                 1.1734,                 2.4372,             9.2875e-05,             9.2875e-05,             9.2875e-05
                     45,                0.74759,                0.46065,                 1.2829,                0.81719,                0.83117,                0.82051,                0.45189,                  1.742,                 1.1643,                 2.4396,               8.05e-05,               8.05e-05,               8.05e-05
                     46,                 0.7382,                0.44804,                 1.2756,                0.83538,                0.79792,                0.82179,                0.45412,                 1.7081,                 1.1585,                 2.4463,             6.8125e-05,             6.8125e-05,             6.8125e-05
                     47,                0.73347,                0.44768,                 1.2715,                0.86953,                0.79237,                0.83932,                0.45497,                 1.7312,                 1.1398,                 2.4631,              5.575e-05,              5.575e-05,              5.575e-05
                     48,                0.71372,                0.44139,                 1.2616,                0.86498,                 0.7836,                0.83311,                0.45774,                 1.7352,                 1.1317,                 2.4748,             4.3375e-05,             4.3375e-05,             4.3375e-05
                     49,                0.71563,                0.43721,                 1.2635,                0.85879,                0.78618,                0.83095,                  0.464,                 1.7149,                  1.124,                 2.4616,                3.1e-05,                3.1e-05,                3.1e-05
