                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     36,                0.87177,                0.60279,                 1.2862,                0.90977,                0.91944,                0.93982,                0.58844,                  1.453,                0.63769,                 2.0365,               0.006634,               0.006634,               0.006634
                     37,                0.85896,                0.60199,                 1.2842,                0.92721,                0.91431,                0.94284,                0.56751,                 1.5343,                0.65174,                  2.133,               0.006535,               0.006535,               0.006535
                     38,                0.86062,                 0.5971,                 1.2857,                0.91313,                0.91677,                0.94243,                 0.5811,                  1.469,                0.62584,                 2.0537,               0.006436,               0.006436,               0.006436
                     39,                0.86136,                0.59137,                 1.2831,                0.93099,                0.90925,                0.94741,                0.58724,                 1.4542,                0.62889,                 2.0224,               0.006337,               0.006337,               0.006337
                     40,                0.85418,                0.59022,                 1.2755,                0.92529,                0.91214,                0.94806,                0.59515,                 1.4419,                0.61744,                 2.0275,               0.006238,               0.006238,               0.006238
                     41,                0.84926,                0.58366,                 1.2761,                0.93074,                 0.9143,                0.94523,                0.58067,                 1.4807,                0.62621,                 2.0819,               0.006139,               0.006139,               0.006139
                     42,                0.84543,                0.58008,                 1.2721,                0.92316,                0.91723,                0.94089,                0.57887,                 1.4837,                0.62508,                   2.11,                0.00604,                0.00604,                0.00604
                     43,                0.84532,                0.57548,                  1.271,                0.91051,                0.92497,                0.94678,                0.57892,                 1.4807,                0.63584,                 2.0741,               0.005941,               0.005941,               0.005941
                     44,                0.83525,                0.57092,                 1.2652,                0.92012,                0.91329,                0.94079,                0.58192,                 1.4688,                0.63301,                 2.0863,               0.005842,               0.005842,               0.005842
                     45,                0.84309,                0.57527,                 1.2693,                0.91136,                0.92561,                0.94101,                0.57429,                 1.4938,                0.63847,                 2.1419,               0.005743,               0.005743,               0.005743
                     46,                0.83226,                 0.5657,                  1.263,                0.90666,                0.91772,                 0.9408,                 0.5823,                 1.4658,                0.63263,                 2.1014,               0.005644,               0.005644,               0.005644
                     47,                0.84068,                0.56927,                 1.2646,                0.90603,                0.93005,                0.94308,                0.58115,                 1.4823,                0.63063,                 2.1232,               0.005545,               0.005545,               0.005545
                     48,                0.83234,                0.56437,                 1.2626,                0.91654,                0.91046,                0.94002,                 0.5741,                 1.4891,                0.62553,                 2.1334,               0.005446,               0.005446,               0.005446
                     49,                0.82059,                0.55457,                  1.256,                0.92305,                0.90883,                0.94205,                0.58381,                 1.4866,                0.61721,                 2.1424,               0.005347,               0.005347,               0.005347
                     50,                0.81683,                0.54918,                 1.2543,                0.92856,                0.91284,                0.94412,                0.58699,                 1.4765,                0.62564,                 2.1109,               0.005248,               0.005248,               0.005248
                     51,                0.81173,                0.55418,                 1.2514,                0.92574,                  0.909,                0.93737,                0.58358,                 1.4884,                0.62094,                 2.1324,               0.005149,               0.005149,               0.005149
                     52,                0.81541,                0.54889,                 1.2484,                0.92085,                0.92029,                0.94367,                0.58574,                 1.4867,                0.61998,                 2.1345,                0.00505,                0.00505,                0.00505
                     53,                 0.8099,                0.54392,                 1.2501,                0.92337,                0.91211,                0.94371,                0.58431,                 1.4814,                 0.6219,                 2.1181,               0.004951,               0.004951,               0.004951
                     54,                0.80859,                0.54497,                 1.2472,                0.92538,                0.91417,                0.94678,                0.58822,                 1.4635,                 0.6212,                 2.1006,               0.004852,               0.004852,               0.004852
                     55,                0.80654,                0.53813,                 1.2462,                0.92103,                0.90874,                0.94475,                0.58936,                 1.4733,                0.62806,                 2.1236,               0.004753,               0.004753,               0.004753
                     56,                0.80274,                 0.5364,                  1.245,                0.90391,                0.92559,                0.94476,                0.59093,                 1.4706,                0.63358,                 2.1175,               0.004654,               0.004654,               0.004654
                     57,                0.79785,                0.53315,                  1.239,                0.91032,                0.91919,                0.94218,                0.58434,                  1.489,                0.62628,                 2.1416,               0.004555,               0.004555,               0.004555
                     58,                0.79422,                0.52935,                 1.2404,                0.91443,                0.91289,                0.94488,                0.58757,                 1.4821,                  0.623,                 2.1424,               0.004456,               0.004456,               0.004456
                     59,                  0.796,                0.52429,                 1.2385,                0.91832,                0.90797,                0.94016,                0.58594,                 1.4782,                0.61958,                 2.1418,               0.004357,               0.004357,               0.004357
                     60,                0.78491,                0.51862,                 1.2294,                0.91815,                0.90708,                0.93987,                0.58278,                 1.4873,                0.62592,                 2.1591,               0.004258,               0.004258,               0.004258
                     61,                0.79052,                0.52638,                 1.2366,                0.91969,                0.90722,                0.93988,                0.58203,                 1.4825,                0.62162,                 2.1553,               0.004159,               0.004159,               0.004159
                     62,                0.78196,                 0.5118,                 1.2297,                0.92267,                 0.9064,                0.93896,                0.57968,                 1.4772,                0.61985,                 2.1524,                0.00406,                0.00406,                0.00406
                     63,                0.77752,                0.50995,                 1.2236,                0.92266,                0.90186,                0.93779,                0.58385,                 1.4744,                 0.6185,                 2.1494,               0.003961,               0.003961,               0.003961
                     64,                0.77062,                0.49985,                 1.2209,                0.92176,                0.90209,                  0.937,                0.58468,                 1.4752,                0.61747,                 2.1524,               0.003862,               0.003862,               0.003862
                     65,                0.77536,                 0.5083,                 1.2232,                0.92342,                0.90501,                0.93953,                0.58716,                 1.4694,                0.61442,                 2.1458,               0.003763,               0.003763,               0.003763
                     66,                0.76786,                0.50105,                 1.2202,                0.92198,                 0.9055,                 0.9374,                0.58629,                  1.467,                0.61205,                 2.1393,               0.003664,               0.003664,               0.003664
                     67,                0.76358,                0.50276,                 1.2169,                0.91996,                0.90699,                0.93895,                0.58408,                 1.4721,                0.61375,                 2.1502,               0.003565,               0.003565,               0.003565
                     68,                0.76829,                0.50531,                 1.2187,                0.91637,                0.91202,                 0.9374,                0.58392,                 1.4704,                0.61896,                 2.1484,               0.003466,               0.003466,               0.003466
                     69,                0.76221,                 0.5001,                 1.2186,                0.91663,                0.90945,                0.93917,                0.58686,                 1.4696,                0.61445,                 2.1515,               0.003367,               0.003367,               0.003367
                     70,                0.75786,                0.49322,                 1.2115,                0.91503,                0.90673,                0.94039,                0.58654,                 1.4701,                0.61241,                 2.1544,               0.003268,               0.003268,               0.003268
                     71,                0.74952,                0.49139,                 1.2093,                0.91259,                0.90761,                0.94131,                0.58961,                 1.4689,                0.61497,                 2.1542,               0.003169,               0.003169,               0.003169
                     72,                0.75065,                0.48293,                 1.2105,                0.91066,                0.90927,                 0.9418,                0.59031,                 1.4668,                0.61318,                 2.1534,                0.00307,                0.00307,                0.00307
                     73,                0.75373,                0.48484,                 1.2121,                0.91099,                0.90838,                 0.9419,                0.59028,                 1.4647,                 0.6112,                  2.152,               0.002971,               0.002971,               0.002971
                     74,                0.74914,                0.48466,                 1.2089,                0.91072,                0.91248,                0.94202,                0.59287,                 1.4652,                0.60876,                 2.1547,               0.002872,               0.002872,               0.002872
                     75,                0.74566,                0.48407,                 1.2021,                0.90955,                0.91375,                0.94124,                0.59246,                 1.4665,                0.60927,                 2.1605,               0.002773,               0.002773,               0.002773
                     76,                 0.7356,                 0.4766,                 1.1981,                0.90983,                0.91355,                0.94147,                  0.593,                 1.4678,                 0.6087,                 2.1665,               0.002674,               0.002674,               0.002674
                     77,                0.73371,                0.47561,                 1.1968,                0.91032,                0.91343,                0.94135,                0.59041,                 1.4691,                 0.6096,                 2.1687,               0.002575,               0.002575,               0.002575
                     78,                0.73217,                0.47036,                 1.1967,                0.92156,                0.90338,                0.94193,                0.59036,                 1.4718,                0.60858,                 2.1744,               0.002476,               0.002476,               0.002476
                     79,                0.72962,                0.47188,                 1.1908,                0.92685,                0.90122,                0.94259,                0.59026,                 1.4716,                0.60796,                 2.1763,               0.002377,               0.002377,               0.002377
                     80,                0.73148,                0.46847,                 1.1945,                0.92195,                0.90433,                0.94287,                0.58946,                  1.471,                0.60749,                 2.1778,               0.002278,               0.002278,               0.002278
                     81,                0.72358,                0.46082,                  1.191,                0.92621,                0.90196,                0.94244,                0.58935,                  1.471,                0.60669,                 2.1787,               0.002179,               0.002179,               0.002179
                     82,                0.71762,                0.46157,                  1.187,                0.92299,                0.90386,                0.94293,                0.59012,                 1.4703,                0.60615,                 2.1798,                0.00208,                0.00208,                0.00208
